/home/orchids/Documents/BTP_Vaishnavi_Joshitha/NewTrial/data/raw/train
000710432.wav	73120
000500068.wav	140000
001830414.wav	172784
102180189.wav	90720
000500038.wav	114688
102130411.wav	213440
000070423.wav	142400
000650092.wav	183360
000010400.wav	79520
102080284.wav	149440
002220055.wav	75680
001990069.wav	105120
102000426.wav	83840
100670006.wav	64960
100190040.wav	138720
000740393.wav	97280
100950424.wav	172640
000060404.wav	98240
000590183.wav	138080
001880433.wav	112608
102100449.wav	64160
000370070.wav	153600
001010239.wav	93120
101910098.wav	148160
000070100.wav	121440
100640237.wav	76960
001860117.wav	155840
002020070.wav	113600
001020317.wav	69344
000860112.wav	105600
000710279.wav	93440
100550082.wav	66080
000480196.wav	90080
102010334.wav	75520
100710363.wav	196960
101350248.wav	139840
000910189.wav	138080
100110156.wav	160640
000130110.wav	59040
100950270.wav	265920
000690365.wav	114240
100850287.wav	84640
100630487.wav	166720
002230369.wav	55040
100440252.wav	108640
001070478.wav	61568
100600211.wav	117760
000780497.wav	127040
100360008.wav	121120
002270492.wav	85376
001350290.wav	165280
102280149.wav	68640
002240284.wav	113120
002040171.wav	101760
000250226.wav	109120
100730404.wav	132160
100250018.wav	94880
101960167.wav	195360
101000494.wav	134080
000240402.wav	104960
100240339.wav	79040
000420497.wav	66880
000580249.wav	72640
000430394.wav	87840
100280330.wav	102240
101900228.wav	218992
100250142.wav	80960
000370485.wav	83200
100690231.wav	53280
002020150.wav	119520
000400033.wav	100960
000480210.wav	96800
100470354.wav	177760
100920427.wav	119840
102260148.wav	100800
002100286.wav	160960
000220159.wav	139840
002140205.wav	94080
001350471.wav	145120
002110334.wav	116896
002130481.wav	124800
002080233.wav	110240
100380329.wav	131040
100840002.wav	104960
101820123.wav	79040
000280360.wav	139520
001860465.wav	145600
000160260.wav	63520
101920137.wav	132160
000450058.wav	177920
000100308.wav	140640
101900405.wav	76320
000230009.wav	96080
000450347.wav	114240
100920080.wav	135840
000560429.wav	64000
100090347.wav	120480
001020351.wav	167264
101870179.wav	286560
000110330.wav	128160
000310178.wav	99680
000990373.wav	209280
100480340.wav	93760
000040046.wav	94240
100040457.wav	81920
100530320.wav	94560
101870373.wav	144160
102000182.wav	197120
100750141.wav	203840
001000172.wav	83520
101400108.wav	124064
002070043.wav	135072
100110124.wav	142240
101000135.wav	107680
102220283.wav	69280
000730012.wav	78240
001820142.wav	123200
101820168.wav	139360
100670076.wav	69280
002020395.wav	94560
102100183.wav	72464
100630212.wav	119040
000640239.wav	82400
100730166.wav	65920
100090195.wav	165280
001990135.wav	113600
000640250.wav	91840
100950382.wav	112480
002010467.wav	169440
002190085.wav	100432
101890418.wav	171040
002180479.wav	70560
100480490.wav	122080
100050252.wav	179680
100840218.wav	100480
000610006.wav	72480
101920023.wav	125440
000850147.wav	71200
102060335.wav	91520
002260002.wav	50176
100770117.wav	198560
000230164.wav	113920
002280058.wav	81920
100490004.wav	160160
102040247.wav	110400
000960316.wav	248320
100040387.wav	49600
102020467.wav	95200
100070116.wav	214880
000500355.wav	119360
001370070.wav	80000
000730368.wav	135840
000410272.wav	103840
101910329.wav	204000
000360200.wav	76160
002000232.wav	127360
001890251.wav	132640
000110177.wav	186720
100280468.wav	90720
000350398.wav	142080
102260330.wav	108480
002220023.wav	91840
100950376.wav	128000
101010352.wav	85600
000770259.wav	174080
102040158.wav	84320
000840049.wav	135520
000230478.wav	91200
100090291.wav	127520
101020360.wav	185120
100660108.wav	77920
001860391.wav	111360
001400297.wav	162560
000400201.wav	128160
101840230.wav	97600
101920309.wav	153600
100850420.wav	84320
101950079.wav	238080
100780310.wav	266880
101000235.wav	72480
100860410.wav	110400
100710189.wav	193600
002200202.wav	114176
101060388.wav	176960
002100398.wav	85920
002240267.wav	71520
002020379.wav	82240
001310477.wav	105440
100340092.wav	57056
100280171.wav	108432
001970061.wav	78400
100660164.wav	75040
100960441.wav	213600
001920490.wav	155520
102200223.wav	69280
100350460.wav	131680
100780443.wav	90240
100190217.wav	101984
100430238.wav	51360
001920452.wav	156320
102260297.wav	71360
102230196.wav	74560
101900452.wav	106720
100480484.wav	124960
100730327.wav	89440
100470313.wav	85760
002010106.wav	100960
100670430.wav	64320
100280447.wav	92960
100440205.wav	43840
100100051.wav	137120
002030217.wav	63360
002250304.wav	93600
002030142.wav	133440
000840061.wav	106880
100360322.wav	87840
000960225.wav	260320
000600259.wav	111680
100170077.wav	102080
100400267.wav	93280
100990468.wav	187200
000070351.wav	116800
000950374.wav	123680
100220068.wav	62880
101070449.wav	117600
100010216.wav	124160
000950331.wav	144640
100360142.wav	107152
001910402.wav	141440
101860294.wav	148160
100640335.wav	147040
000910272.wav	107520
100950335.wav	119680
001360153.wav	92480
101850113.wav	107680
100350174.wav	110560
001820161.wav	81600
001880192.wav	82080
000730497.wav	53440
000070143.wav	180320
000740153.wav	54080
001850166.wav	121920
102010257.wav	75680
002130455.wav	146240
102280484.wav	53600
100530261.wav	74720
102280239.wav	72640
102240044.wav	92800
100020346.wav	106080
000020308.wav	116320
001370315.wav	67840
000410061.wav	151040
000340036.wav	179040
000240500.wav	144320
100660285.wav	89440
101820151.wav	168000
100730057.wav	86240
000680207.wav	97760
100640365.wav	81600
000880442.wav	53120
100850282.wav	62880
100860441.wav	99520
100170026.wav	169920
100730194.wav	134240
001360052.wav	65872
102180123.wav	162880
002150471.wav	331840
100780387.wav	183840
101820057.wav	74880
101860396.wav	67360
001830221.wav	121440
102070006.wav	83520
100840030.wav	76480
000330445.wav	107360
001990301.wav	114720
100360255.wav	51680
101880254.wav	163200
002040389.wav	84960
000510057.wav	92000
001840121.wav	127520
002030234.wav	68480
000650027.wav	132000
000090370.wav	113120
100230471.wav	130240
100280222.wav	119360
001010019.wav	57600
101990039.wav	96000
002070004.wav	97600
102180186.wav	176800
102080473.wav	116000
000130189.wav	80000
000330428.wav	249280
101880225.wav	127680
101840292.wav	79200
100910329.wav	100800
001900059.wav	71840
102120012.wav	144000
000040441.wav	69600
000610092.wav	134096
000050450.wav	85760
102130189.wav	117760
002090455.wav	154656
000540003.wav	121760
100700483.wav	44640
000390010.wav	155520
000840134.wav	96480
102130067.wav	190240
000840408.wav	109120
100710385.wav	90880
000480281.wav	157024
000390318.wav	76640
001910022.wav	98560
100500459.wav	72960
101860330.wav	68800
100690147.wav	134720
100360292.wav	84800
002020232.wav	114720
100390487.wav	60800
100860407.wav	52800
102280339.wav	42864
001010219.wav	124320
002260163.wav	57120
101010204.wav	114400
100390004.wav	143680
100710233.wav	124320
000860426.wav	80960
100590177.wav	120320
002150168.wav	92320
100240363.wav	91360
000010110.wav	101920
101820216.wav	133760
002210427.wav	73120
000250425.wav	83360
002260004.wav	99200
100120378.wav	96800
000090156.wav	144640
000680290.wav	188800
000040416.wav	66880
100950232.wav	112800
100300101.wav	112320
000310434.wav	150400
002060099.wav	116480
100740429.wav	65760
101910362.wav	53280
000430417.wav	60960
002230259.wav	70560
001970453.wav	64480
001870292.wav	248720
101370035.wav	102880
000910076.wav	98400
100370139.wav	100800
000860355.wav	76800
002250339.wav	79360
100690030.wav	144640
100710080.wav	117280
001860331.wav	120272
002220318.wav	76800
100420267.wav	80640
000710087.wav	141760
100570367.wav	53280
000630010.wav	136000
101910499.wav	255360
001960184.wav	70240
000160326.wav	67024
002040293.wav	96160
101960025.wav	135520
100320274.wav	133920
001900435.wav	138880
100190249.wav	100480
102060460.wav	103200
000370105.wav	115680
100100062.wav	98400
000780041.wav	101168
100840451.wav	111840
100990270.wav	156800
100250283.wav	130720
100730013.wav	141280
002250103.wav	78080
002150426.wav	175520
100780391.wav	161744
000230326.wav	136800
000660313.wav	51360
100770308.wav	208800
000230464.wav	200800
100040330.wav	78240
002100213.wav	120640
000330437.wav	171840
102180466.wav	141120
000700395.wav	114240
100350069.wav	127360
000420269.wav	210720
102260367.wav	88480
100180181.wav	80000
101910085.wav	164960
002090410.wav	87680
001960269.wav	94720
000880403.wav	60784
000740059.wav	44480
100040467.wav	166080
002020348.wav	65600
000190361.wav	102240
101910366.wav	160000
100060031.wav	107520
100510062.wav	69616
100330263.wav	111200
000920160.wav	134080
002030212.wav	65120
002240230.wav	64160
000740200.wav	70240
100950090.wav	116320
002280068.wav	83680
000600224.wav	132960
000610318.wav	100480
102220364.wav	131040
101360117.wav	105120
100340185.wav	200000
100190421.wav	70560
001900099.wav	171520
002200494.wav	72000
100300325.wav	113280
000390117.wav	91040
000580057.wav	92640
100220325.wav	102240
002250106.wav	81920
000740376.wav	61600
002250049.wav	69440
102230301.wav	53296
002230100.wav	123360
100400307.wav	136320
102240385.wav	62048
101880078.wav	109760
000310258.wav	82720
102130100.wav	98080
000920382.wav	138336
000110443.wav	85760
000020219.wav	91680
102020444.wav	112160
101990087.wav	115520
001880083.wav	62880
000920473.wav	92320
001830223.wav	245920
100960315.wav	294240
101970417.wav	90720
100710234.wav	106400
102200078.wav	153632
000730087.wav	66880
002020357.wav	71840
002000338.wav	121920
100130131.wav	84640
100060052.wav	87040
100320220.wav	62240
100950220.wav	102880
002230260.wav	63520
000990387.wav	97280
002210174.wav	109120
000340418.wav	87520
100490039.wav	151600
100380101.wav	110560
101350130.wav	80000
100330301.wav	136960
000360159.wav	60160
102090144.wav	113920
100100330.wav	146880
100040128.wav	88640
002100415.wav	161120
100280357.wav	127200
000050123.wav	97920
001860200.wav	140480
101850075.wav	128640
002230254.wav	72160
100580289.wav	60640
100300322.wav	113280
100370353.wav	103200
101310152.wav	77920
000640084.wav	84960
000880411.wav	62400
000440381.wav	48480
102150468.wav	200480
102040226.wav	104000
001890396.wav	113920
100010453.wav	166080
002040153.wav	111360
000640133.wav	121760
101020421.wav	59680
101910416.wav	109760
100220425.wav	130400
102180451.wav	101920
000630421.wav	116480
000640051.wav	61600
100100123.wav	161280
102000218.wav	99520
101400125.wav	107408
100410199.wav	81440
002250295.wav	58400
100700242.wav	80000
000220293.wav	74880
000230142.wav	250496
002020283.wav	99680
100070390.wav	89120
001870084.wav	94240
100230324.wav	87040
100400325.wav	77120
100190045.wav	83680
101980050.wav	116800
100390136.wav	169760
000460059.wav	178720
101860473.wav	82880
101400069.wav	147920
100010495.wav	164960
100040006.wav	65120
100320422.wav	209760
100100227.wav	101920
002180335.wav	152960
100230097.wav	122128
102240242.wav	66880
002030376.wav	80000
100160384.wav	61280
102180372.wav	95360
002260295.wav	83200
102150416.wav	167200
001970002.wav	204976
100740035.wav	97920
000610298.wav	69056
100950061.wav	136960
001070128.wav	167264
000060104.wav	79680
000380146.wav	68480
000040309.wav	133760
100710165.wav	131680
102280464.wav	52128
102030315.wav	71024
100540149.wav	121280
102040331.wav	131040
102040326.wav	142400
000090307.wav	85440
000280443.wav	116000
102070129.wav	115200
102060213.wav	216480
101880384.wav	78880
000110337.wav	102240
000250450.wav	89440
000420257.wav	89920
100710433.wav	75840
000850240.wav	61456
101970307.wav	146080
102270450.wav	77856
102150463.wav	116480
000410146.wav	108800
101950323.wav	129600
000680480.wav	107520
100850165.wav	123920
001910141.wav	103360
002090318.wav	102720
001060452.wav	74720
002090155.wav	146560
001890065.wav	85920
101370269.wav	127968
000630168.wav	119040
000400360.wav	66400
000380162.wav	117120
102110437.wav	142560
000280279.wav	116000
100230168.wav	80000
101370222.wav	64800
002270340.wav	61408
102150215.wav	104320
000500244.wav	103200
102210103.wav	95520
101050441.wav	168640
000450111.wav	109376
100060417.wav	102080
100390019.wav	192480
000010017.wav	89440
000850186.wav	100480
000670070.wav	64640
100630075.wav	99840
101820021.wav	81120
001960333.wav	151520
002080018.wav	77280
002120370.wav	115040
000040147.wav	100640
101830013.wav	197600
100560444.wav	99200
001910485.wav	163040
000660121.wav	45920
001910282.wav	111040
001860116.wav	81280
001310339.wav	118720
000770296.wav	103200
102180377.wav	94720
102100273.wav	143872
100590312.wav	88800
001840078.wav	95360
000300467.wav	69280
100160362.wav	107200
100660086.wav	78880
002140380.wav	145072
000470002.wav	111040
002030480.wav	91392
001910156.wav	91360
100310423.wav	62400
000240034.wav	74880
000960259.wav	289760
002030031.wav	77120
101870315.wav	94400
100430448.wav	92000
000650080.wav	104160
100400189.wav	68960
101830245.wav	140320
100450255.wav	85600
100660272.wav	119360
100600065.wav	85920
001950414.wav	191520
000780468.wav	223360
101050352.wav	96320
100280161.wav	170880
101970106.wav	89120
102240068.wav	53600
000100317.wav	72800
100770217.wav	207680
100380428.wav	96800
000310257.wav	64160
102250471.wav	81600
102040432.wav	106720
101880121.wav	133280
101000434.wav	132320
101950333.wav	92320
100940348.wav	42080
100040178.wav	112960
002240023.wav	58224
001900314.wav	65120
100470151.wav	100640
102260135.wav	77600
100420047.wav	99520
102000107.wav	166720
000380208.wav	68640
101860145.wav	116160
000310025.wav	177600
100240252.wav	148320
000920461.wav	86160
002230117.wav	96480
100100375.wav	126560
100400104.wav	154880
000850227.wav	59888
001920077.wav	109920
101860003.wav	76640
102210330.wav	81280
002220257.wav	67360
000780415.wav	220320
100850371.wav	139040
102080136.wav	140320
000690108.wav	99680
100130008.wav	114240
001010428.wav	141440
100640062.wav	91840
102220086.wav	72320
001890348.wav	152800
100530015.wav	112640
000010199.wav	71840
102250126.wav	65120
000370290.wav	102240
000880450.wav	121120
000030019.wav	87040
000110128.wav	71520
002230168.wav	73808
100160328.wav	98240
000350081.wav	91200
100470268.wav	89280
101370402.wav	121984
002210494.wav	74080
101880098.wav	58080
102190231.wav	119360
100640115.wav	106240
102250288.wav	106080
002140466.wav	99776
100960335.wav	202240
000610328.wav	73280
102200152.wav	96688
100840210.wav	72320
102090459.wav	93920
102030203.wav	63840
001370311.wav	108320
000240151.wav	100160
100020424.wav	131520
102260449.wav	89280
101920058.wav	196480
100730140.wav	83040
100420305.wav	129280
000770468.wav	120160
102080012.wav	127200
100330247.wav	171520
101970184.wav	120800
000050045.wav	170400
002230221.wav	72160
000740177.wav	102560
101350462.wav	97760
100840076.wav	81664
101050396.wav	133920
101050230.wav	96960
000510042.wav	108480
001990256.wav	73440
100220447.wav	115840
000040083.wav	126080
002220384.wav	85600
100950186.wav	148800
100420278.wav	80960
001400288.wav	194560
000510476.wav	106560
001830331.wav	123040
100370481.wav	91200
102230213.wav	83680
000120327.wav	85920
001970406.wav	119200
000160123.wav	80336
101060485.wav	92000
102080100.wav	125920
002120339.wav	96960
102180159.wav	122880
100320230.wav	181920
001370037.wav	82944
001910319.wav	104320
000320261.wav	176640
101050399.wav	146720
000510471.wav	82080
100400408.wav	87680
102250235.wav	60640
102150498.wav	81280
000110268.wav	82880
102220295.wav	85440
000120373.wav	62336
000590170.wav	80400
002260089.wav	71680
100300409.wav	110720
100680009.wav	114560
002130250.wav	204960
100320275.wav	134080
001820156.wav	108640
100390113.wav	144480
001880101.wav	83872
000020242.wav	63040
001960447.wav	98560
000710015.wav	79360
000770459.wav	211680
101350244.wav	86400
000580111.wav	66720
002120078.wav	183040
100040356.wav	52640
100960177.wav	236800
002090354.wav	183840
101360039.wav	102784
001830324.wav	167360
100940024.wav	109600
100390108.wav	147840
000010324.wav	96320
000570498.wav	82512
102270342.wav	68880
100700034.wav	63360
001910139.wav	143200
000160333.wav	125760
000450379.wav	122688
000110236.wav	101600
100010455.wav	108160
001310177.wav	90080
001010021.wav	64960
000480369.wav	129440
102280081.wav	45920
100060323.wav	123040
001920308.wav	133760
001060072.wav	80000
002280422.wav	72800
002020042.wav	143200
001850308.wav	147040
102210178.wav	84800
000300039.wav	100000
001990355.wav	135344
100460279.wav	113440
101980352.wav	147520
102110049.wav	75680
101860435.wav	74080
001840265.wav	117600
102000073.wav	163200
100540028.wav	124640
002140316.wav	77440
102230473.wav	54400
100840284.wav	134064
000610349.wav	93280
000110161.wav	99040
001370219.wav	97344
102070090.wav	105760
100640232.wav	85920
100220233.wav	259040
002240381.wav	34160
101910482.wav	110080
100100245.wav	175520
000650442.wav	90688
101900082.wav	157760
100730322.wav	58560
102100098.wav	195360
002000433.wav	96000
101920063.wav	104480
101970234.wav	105440
100330158.wav	180800
000500160.wav	96160
102270494.wav	75120
101400022.wav	148400
001070466.wav	69280
000470308.wav	128640
002250300.wav	68000
102270361.wav	108432
002250475.wav	80800
100450301.wav	67168
000090284.wav	139200
002280171.wav	66400
102200255.wav	99680
000680435.wav	91728
000750242.wav	115200
101400323.wav	101248
002110346.wav	134224
100190434.wav	82880
100010204.wav	145760
102220151.wav	101760
000940460.wav	70400
101840073.wav	113120
000950089.wav	235840
100710050.wav	109760
101850091.wav	137600
100750009.wav	110880
002150430.wav	88000
100640260.wav	150880
102020094.wav	117280
102010242.wav	90080
100360202.wav	47840
000510204.wav	136000
102180198.wav	124640
002000449.wav	65280
000450258.wav	89072
000420040.wav	114240
100940492.wav	99520
000380024.wav	78240
100250220.wav	216800
001970203.wav	106400
001890224.wav	87840
100310107.wav	148960
000300438.wav	55360
101820110.wav	83520
000860425.wav	102880
102000171.wav	145920
000230004.wav	209920
001970152.wav	143520
100070387.wav	180000
002080026.wav	122080
000190385.wav	94560
100450312.wav	99840
001890155.wav	99520
100410043.wav	76000
000110039.wav	76640
000690336.wav	108800
100230235.wav	124640
000740002.wav	52608
001070096.wav	179632
001010307.wav	61760
001840202.wav	120640
002060256.wav	109968
100420014.wav	150400
001360027.wav	139536
101050231.wav	167360
000470207.wav	56640
101900019.wav	126080
102030278.wav	72960
100160211.wav	88960
100230150.wav	90880
100500210.wav	67040
100750088.wav	175680
000300458.wav	128320
100910358.wav	88320
000220480.wav	107040
000920380.wav	75152
100400237.wav	98560
100920123.wav	100800
002110152.wav	76320
001860352.wav	143040
000390006.wav	159360
101050035.wav	119360
100990097.wav	199520
101960237.wav	86240
100240041.wav	123680
100440475.wav	65280
101880499.wav	96000
002010175.wav	63680
102270073.wav	58800
000240241.wav	114400
101980360.wav	72480
100700371.wav	61600
000600182.wav	91680
002020389.wav	78400
102200029.wav	87696
001980368.wav	105440
001830227.wav	191360
100950275.wav	146080
000400438.wav	79200
101870206.wav	121440
000710337.wav	66240
100550099.wav	92960
100730079.wav	62240
100380118.wav	97920
000550210.wav	64800
002190061.wav	83616
000880068.wav	63040
000710300.wav	110496
100510424.wav	90560
100410282.wav	124160
000680002.wav	142880
101910133.wav	105760
000250326.wav	154240
000110271.wav	207360
001880209.wav	71680
000690347.wav	98624
002250277.wav	87840
102250111.wav	57440
102250107.wav	68320
100850170.wav	92480
000030360.wav	62560
001820326.wav	100800
000730003.wav	98560
002150259.wav	90560
101050384.wav	96640
100540019.wav	166560
100400446.wav	124960
100590377.wav	120320
100040239.wav	94080
000100017.wav	235040
000190381.wav	125600
001820212.wav	120000
000110168.wav	102080
102110454.wav	195040
102270006.wav	97920
102010271.wav	90240
102210164.wav	126240
101960392.wav	141920
101360477.wav	98928
000380378.wav	176320
101060420.wav	133120
100100214.wav	191200
000740411.wav	84000
102100478.wav	103040
102080219.wav	92640
000920207.wav	83680
100650059.wav	145920
101870178.wav	161920
002060230.wav	126544
001890228.wav	63360
000320298.wav	65920
000540454.wav	120800
101870240.wav	238880
101990205.wav	102880
102000076.wav	174400
001350399.wav	85920
100460004.wav	181920
100910381.wav	107840
000320215.wav	119680
001350335.wav	126080
000440071.wav	59360
002280061.wav	72000
100060413.wav	120160
000510033.wav	79184
000470239.wav	50720
001970471.wav	66560
101880054.wav	101120
100740441.wav	34240
001350114.wav	100000
000770338.wav	159680
001960199.wav	87840
100340122.wav	103520
001900482.wav	74256
001830265.wav	145600
000460229.wav	194240
000700309.wav	110400
101370063.wav	180480
002240418.wav	66560
000560193.wav	77440
100570145.wav	159840
100230473.wav	225920
000920485.wav	102496
001850315.wav	125600
000430264.wav	80160
100470257.wav	109120
002150227.wav	177600
100070045.wav	106560
002060386.wav	154400
100090369.wav	112160
100690236.wav	101120
001400070.wav	94816
001860212.wav	127664
000350435.wav	164000
001360183.wav	90240
000560024.wav	63840
100960041.wav	201760
102260400.wav	70560
100010091.wav	100000
001870412.wav	153280
100770076.wav	160640
001890452.wav	122720
100860045.wav	99360
000510039.wav	79840
000770012.wav	145280
000230450.wav	228960
101850443.wav	158080
002240014.wav	94608
100010125.wav	139200
102140370.wav	138080
000920124.wav	128160
100850023.wav	85920
102250328.wav	86720
000570162.wav	179200
100110045.wav	87680
002130225.wav	160640
000230370.wav	87915
100350029.wav	74080
000470035.wav	146880
100710401.wav	220160
101970474.wav	119200
102070255.wav	144960
001850036.wav	155840
000060320.wav	100960
100100237.wav	133760
002110317.wav	121920
000340188.wav	87200
101890374.wav	119040
000040446.wav	74080
102220308.wav	54880
101010277.wav	65120
101890217.wav	196320
000580297.wav	68320
000770038.wav	106560
100920433.wav	148480
102000035.wav	121600
102240091.wav	54560
100590397.wav	87360
102210493.wav	147040
100590159.wav	62080
102220423.wav	121600
100990428.wav	201920
002200044.wav	77760
001830267.wav	125120
100500348.wav	94560
002070135.wav	107520
100370399.wav	53600
000320299.wav	68160
002020045.wav	102240
100350419.wav	93120
001050307.wav	108960
100040096.wav	78720
102110428.wav	88960
000690178.wav	68320
002190450.wav	110560
102030083.wav	116320
000370270.wav	145600
001370008.wav	113584
001910358.wav	100480
000690348.wav	71200
000630257.wav	85440
000570405.wav	96704
001910138.wav	82400
102010453.wav	141920
101840151.wav	130864
000370365.wav	69120
002040267.wav	88800
002030192.wav	95040
002130097.wav	101280
100650212.wav	51360
100530030.wav	189600
101970060.wav	167520
102030156.wav	105440
100390071.wav	138720
101010173.wav	105600
001920140.wav	146720
002090372.wav	86080
101860467.wav	135360
000580040.wav	95200
102130258.wav	144960
102230098.wav	156736
101980276.wav	176800
100130031.wav	129600
101880309.wav	85280
001400266.wav	101104
001970206.wav	139360
002120183.wav	120480
002280492.wav	49920
000910262.wav	75040
102270497.wav	133760
100710129.wav	125760
102200340.wav	73600
000120375.wav	157952
000700095.wav	116960
100500320.wav	91680
100960398.wav	180000
000480140.wav	80160
001870464.wav	184320
001960231.wav	82720
101370327.wav	65920
101950160.wav	127520
000780429.wav	144960
100490130.wav	69280
000160410.wav	85600
001970245.wav	158880
000650347.wav	102400
001880326.wav	109840
002010406.wav	56960
000490116.wav	167040
100860392.wav	70560
102230307.wav	68320
000190002.wav	72592
100460122.wav	180000
100770440.wav	144160
002250259.wav	58400
100240072.wav	110560
100240488.wav	56640
102100416.wav	164160
100730222.wav	115680
000240101.wav	68800
102040289.wav	79520
101840079.wav	114240
101820172.wav	66400
102280201.wav	65600
101990253.wav	112960
102080175.wav	125280
100010425.wav	171840
000350303.wav	137600
000840200.wav	98720
100250336.wav	111360
001400251.wav	103200
100050099.wav	106880
000230341.wav	142880
000320236.wav	173440
100860469.wav	121280
002090398.wav	133920
000400280.wav	116800
002000345.wav	117120
101910426.wav	179840
002090212.wav	85280
001850438.wav	141120
100840131.wav	201920
002090163.wav	114240
100120002.wav	92160
000010418.wav	131680
002130011.wav	180480
102190161.wav	98192
000390436.wav	57760
002190194.wav	99184
101010082.wav	62240
002230338.wav	147200
101400118.wav	100640
002060197.wav	70576
000480147.wav	91680
000770227.wav	93920
100100294.wav	172320
000020401.wav	136800
001370242.wav	80144
101820491.wav	180000
100050397.wav	105120
002040082.wav	107520
000630182.wav	139840
101850305.wav	170720
001900181.wav	67200
100700245.wav	74400
000050219.wav	145280
001960263.wav	114080
100110107.wav	86720
100480261.wav	98720
100010285.wav	63840
101020027.wav	88960
002000346.wav	114880
001830466.wav	117600
102200230.wav	154432
100310136.wav	125600
002250132.wav	44800
100670410.wav	62080
000730287.wav	114560
001820112.wav	61120
100770206.wav	190400
102190291.wav	99472
000050424.wav	106560
100700444.wav	65120
100220438.wav	78400
000770140.wav	229120
000780097.wav	168000
100420177.wav	161600
000430297.wav	73040
000430431.wav	99680
100840135.wav	89600
100490123.wav	139184
002240163.wav	68640
100390450.wav	69760
000460182.wav	197760
001370300.wav	86336
100470177.wav	83840
002140063.wav	142560
100400115.wav	73280
000740478.wav	60144
000320269.wav	146720
100710174.wav	188960
001830393.wav	196000
100450474.wav	60784
101950475.wav	102240
000990448.wav	118720
000420386.wav	108480
001960276.wav	134400
002140355.wav	93600
100070253.wav	194880
001970038.wav	221600
000190290.wav	120160
002220474.wav	83840
100370153.wav	118720
000490172.wav	92320
100780067.wav	157120
100310145.wav	131040
000950425.wav	102560
001400048.wav	123616
000040413.wav	71840
100730468.wav	87840
002140229.wav	105760
102230147.wav	72272
002000500.wav	73920
000010023.wav	141600
100840381.wav	97920
002030022.wav	118720
101820195.wav	133600
102190315.wav	109120
100340209.wav	55520
101980252.wav	217920
000470254.wav	139840
002090186.wav	95040
001880097.wav	83200
000940078.wav	75040
001820470.wav	134880
101870109.wav	146720
100910068.wav	84640
001020245.wav	88160
001960042.wav	91200
001370470.wav	72400
000780260.wav	139520
101070104.wav	87680
100910005.wav	82080
102280179.wav	81120
000300127.wav	126080
101820012.wav	63040
100730391.wav	113920
000840133.wav	93280
000380164.wav	70720
101990203.wav	89280
101850401.wav	123680
000460321.wav	142080
002130395.wav	122560
100850041.wav	105440
000410447.wav	266880
102260011.wav	51360
000040200.wav	94400
100940230.wav	63520
000710187.wav	113120
100420498.wav	90400
002030158.wav	91040
102130432.wav	98080
000840165.wav	114080
100240371.wav	142080
100990311.wav	118080
000710341.wav	199200
002130433.wav	193600
102220196.wav	72960
000110253.wav	172160
002210130.wav	148320
001860410.wav	85760
000230330.wav	165440
000780407.wav	171200
000550201.wav	86464
100230074.wav	88352
001840391.wav	114080
102090050.wav	81120
101830025.wav	137600
000630185.wav	106080
100750349.wav	144640
102040301.wav	103680
101070085.wav	155040
000600401.wav	52800
002030330.wav	92000
100840082.wav	72976
100360023.wav	99680
100710274.wav	86080
002180473.wav	137120
000850363.wav	61920
001920341.wav	196800
000010395.wav	60800
100650128.wav	97600
000770405.wav	253120
000430435.wav	73600
000570457.wav	113280
002190015.wav	76960
001010081.wav	64800
002040312.wav	77920
002190368.wav	66400
000740384.wav	97344
002200135.wav	147360
002250169.wav	52960
001370353.wav	65984
001350236.wav	92160
000450332.wav	81760
000840351.wav	109920
000230039.wav	124016
000850459.wav	93120
000490037.wav	119680
101370213.wav	86240
100240493.wav	72000
000340451.wav	83840
100730042.wav	108640
000510433.wav	77120
100700430.wav	95040
000570021.wav	142880
101880006.wav	131840
102180271.wav	119200
000850155.wav	80416
001060162.wav	176640
101900002.wav	64160
001050011.wav	96800
102000401.wav	140960
000570471.wav	83040
100770324.wav	107360
101050012.wav	52800
000370411.wav	108320
100570432.wav	228000
001970111.wav	94880
102070031.wav	83840
000230093.wav	180160
000630136.wav	124960
000350400.wav	168160
002200156.wav	104976
000430021.wav	89600
100240288.wav	110240
100730119.wav	129280
001840360.wav	97920
102140200.wav	88640
100230444.wav	102400
100780236.wav	174560
100390115.wav	101920
000600173.wav	88160
100750216.wav	157120
101010481.wav	65920
102260198.wav	85600
001840166.wav	97920
100960318.wav	188960
000610477.wav	93136
100770488.wav	199200
100320096.wav	159520
101370458.wav	86112
002260216.wav	69920
100960459.wav	95680
000380499.wav	140800
000170057.wav	273600
100630211.wav	200000
002200107.wav	150544
100750222.wav	277760
000480182.wav	74400
000530100.wav	154240
100960036.wav	153440
100840441.wav	84800
101970031.wav	128960
000660216.wav	80000
102120170.wav	75680
001920356.wav	124960
000610019.wav	101600
001990168.wav	95360
002030028.wav	77920
102130256.wav	232640
001980256.wav	139200
102150406.wav	129920
100160386.wav	75680
001010419.wav	81600
100500145.wav	85760
001880167.wav	52960
100360272.wav	60960
102200376.wav	77056
100040474.wav	69440
100460299.wav	100640
102120401.wav	131680
000640047.wav	79680
100370046.wav	86720
100460008.wav	300160
100730265.wav	89920
100240449.wav	145760
000480421.wav	72656
000690399.wav	70240
001880130.wav	123200
101990073.wav	59360
102020453.wav	120480
001360287.wav	163040
002060422.wav	126240
002000290.wav	103200
